app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
Spelunky,0.012681159420289856,0.0021975338786472958,0.006191950464396285,0.0022291231564749727,14.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Spermination,0.0,0.00024417043096081065,0.0,2.7243634408148115e-05,2.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Sphere III: Enchanted World,0.0,0.00024417043096081065,0.0,1.2137162482931445e-05,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
Spiral Knights,0.03804347826086957,0.014650225857648639,0.03405572755417957,0.022891951353847462,0.0,1,1,0,0,0,1,1,1,0,0,0,0,0
Spirit of War,0.0,0.00012208521548040532,0.0,9.225124587752613e-06,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Spirited Heart Deluxe,0.0,0.00012208521548040532,0.0,1.1781785190630245e-05,19.99,0,0,1,0,0,1,0,1,0,1,0,0,0
Spirits,0.0,0.00012208521548040532,0.0,1.798767129503052e-05,3.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Splice,0.0,0.00012208521548040532,0.0,2.1613400777227467e-05,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Spoiler Alert,0.0,0.00024417043096081065,0.0030959752321981426,2.28190402688774e-05,2.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Spooky Cats,0.0,0.00012208521548040532,0.0,4.336484066799341e-06,2.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Spooky's Jump Scare Mansion,0.0018115942028985507,0.002319619094127701,0.01238390092879257,8.992660846548976e-05,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Sports Bar VR,0.0018115942028985507,0.00012208521548040532,0.0,5.1382857262888235e-06,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Sprint Cars Road to Knoxville,0.0,0.00012208521548040532,0.0,1.0927117487657941e-05,9.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Spy Chameleon - RGB Agent,0.0,0.000366255646441216,0.0,1.7124192584811082e-05,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0
"Spy Fox 2 ""Some Assembly Required""",0.0,0.00024417043096081065,0.0,6.483432832685097e-06,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0
"Spy Fox in ""Dry Cereal""",0.0,0.00024417043096081065,0.0,1.7504534397645836e-05,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Squad,0.005434782608695652,0.002930045171529728,0.0030959752321981426,0.0016426492975946524,39.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Square's Route,0.0,0.00012208521548040532,0.0,4.053063333683096e-07,3.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Squirbs,0.0,0.00012208521548040532,0.0,4.8724870076668524e-06,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Squirt's Adventure,0.0,0.00012208521548040532,0.0,9.251557609494023e-08,0.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Squishy the Suicidal Pig,0.010869565217391304,0.0015871078012452693,0.0030959752321981426,9.226446238839683e-05,1.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Stacking,0.0,0.00012208521548040532,0.0,0.0002020496126877259,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Star Conflict,0.016304347826086956,0.0030521303870101333,0.01238390092879257,0.0019183530568636137,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0
Star Horizon,0.0,0.0,0.0030959752321981426,4.439279151349275e-06,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Star Trek Online,0.0018115942028985507,0.003296300817970944,0.009287925696594427,0.010598797330111492,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Star Wars: Battlefront 2 (Classic, 2005)",0.021739130434782608,0.010255158100354047,0.01238390092879257,0.005141272657745603,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Star Wolves 2,0.0,0.00012208521548040532,0.0,6.658184476419984e-06,3.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Star Wolves 3: Civil War,0.0,0.00012208521548040532,0.0,5.901025253649331e-05,4.99,0,0,0,0,0,0,0,1,0,0,0,1,0
StarDrive,0.0,0.000366255646441216,0.0,0.00041295428765882465,29.99,0,0,0,0,0,1,0,0,0,0,0,1,0
StarDrive 2,0.0,0.000366255646441216,0.0,0.0002234339272765278,29.99,0,0,0,0,0,1,0,0,0,0,0,1,0
StarMade,0.0018115942028985507,0.0004883408619216213,0.0,0.00086360353282211,14.99,1,1,0,0,0,1,0,1,0,1,0,1,0
Starbound,0.0923913043478261,0.03345134904163106,0.05572755417956657,0.03275551124721918,14.99,1,1,1,0,0,1,0,1,0,0,0,0,0
Stardew Valley,0.02355072463768116,0.009156391161030399,0.030959752321981428,0.008745943832621889,14.99,0,0,0,0,0,1,0,1,0,1,0,0,0
Stardust Vanguards,0.0,0.00012208521548040532,0.0,1.071124781010308e-05,3.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Starpoint Gemini 2,0.0018115942028985507,0.0004883408619216213,0.0030959752321981426,0.00023878857590587218,34.99,1,0,0,0,0,0,0,1,0,1,0,0,0
Starseed Pilgrim,0.0,0.0,0.0030959752321981426,2.854619497951656e-05,5.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Starward Rogue,0.0,0.00012208521548040532,0.0,5.044301648986027e-06,11.99,1,1,0,0,0,1,0,1,0,0,0,0,0
State of Anarchy,0.0,0.00012208521548040532,0.0,1.605512370549177e-05,0.99,1,0,1,0,0,1,0,0,0,1,0,0,0
State of Decay,0.016304347826086956,0.008545965083628372,0.018575851393188854,0.0036410386072888443,13.98,1,0,0,0,0,0,0,1,0,1,0,0,0
State of Decay: YOSE,0.0,0.00012208521548040532,0.0,0.0002871477891817845,29.99,1,0,0,0,0,0,0,1,0,1,0,0,0
SteamWorld Dig,0.0018115942028985507,0.00024417043096081065,0.0,0.00021689469139794416,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Steel Ocean,0.0018115942028985507,0.0009766817238432426,0.0,0.0005246617060392375,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
Steel Rain,0.0,0.00012208521548040532,0.0,1.266435441655182e-05,9.99,1,0,0,0,0,1,0,1,0,0,0,1,0
Steel Storm: Burning Retribution,0.0,0.00012208521548040532,0.0,5.54535426110656e-05,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Stellar 2D,0.0,0.00012208521548040532,0.0,4.679085398592191e-05,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Stellaris,0.0036231884057971015,0.0017091930167256746,0.0030959752321981426,0.0039000029212894528,39.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Steve Chong Finds Out That Suicide is a Bad Idea,0.0018115942028985507,0.0,0.0,1.4685012078561942e-09,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Stick 'Em Up 2: Paper Adventures,0.0,0.00012208521548040532,0.0,2.148417267093612e-06,2.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Stick RPG 2: Director's Cut,0.0,0.0,0.0030959752321981426,5.236822157335974e-05,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Stigmat,0.0,0.00024417043096081065,0.0,2.7980822014491926e-05,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Stock Car Extreme,0.0,0.00012208521548040532,0.0,8.978416384832771e-05,14.99,0,0,0,0,0,0,0,0,1,1,1,0,0
Stonehearth,0.0,0.0010987669393236479,0.0,0.00048401652960819376,24.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Stop Online - Battle of Words,0.0,0.00012208521548040532,0.0,1.4134324125615869e-05,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Stranded Deep,0.01992753623188406,0.006348431204981077,0.015479876160990714,0.0011058313385567814,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Stray Cat Crossing,0.0018115942028985507,0.00012208521548040532,0.0,2.995742464026636e-06,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Street Fighter V,0.0,0.0010987669393236479,0.0030959752321981426,0.0011565724607918364,39.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Street Fighter X Tekken,0.0,0.00012208521548040532,0.0,0.00021281078953889609,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Street Fighter® IV,0.0,0.000366255646441216,0.0,0.0005247013555718497,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Street Legal Racing: Redline v2.3.1,0.0,0.00012208521548040532,0.0,2.2077447158910023e-05,4.99,0,0,0,0,0,0,0,0,1,1,0,0,0
Strife®,0.0018115942028985507,0.0009766817238432426,0.0,0.0005626709228021793,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
Strike Suit Infinity,0.0,0.00012208521548040532,0.0030959752321981426,8.06530233378779e-05,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Strike Suit Zero,0.005434782608695652,0.0004883408619216213,0.0,0.0001817710795084397,19.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Strike Suit Zero: Director's Cut,0.0,0.0,0.0030959752321981426,2.1416621615374737e-05,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Strike Vector,0.0018115942028985507,0.001953363447686485,0.0,8.33447860518783e-05,11.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Strike.is: The Game,0.0,0.00012208521548040532,0.0030959752321981426,8.855062283372852e-06,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0
Strong Bad's Cool Game for Attractive People: Season 1,0.0018115942028985507,0.0,0.0,2.0827752631024404e-05,19.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Stronghold 3 Gold,0.0018115942028985507,0.0004883408619216213,0.0,0.00040821837126348845,29.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Stronghold Crusader 2,0.0,0.000732511292882432,0.0,0.00021517213948112887,49.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Stronghold Crusader HD,0.0018115942028985507,0.0004883408619216213,0.0,0.0002441750383362887,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Stronghold HD,0.0,0.00024417043096081065,0.0,0.0002584195000524938,5.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Stronghold Kingdoms,0.007246376811594203,0.0021975338786472958,0.01238390092879257,0.00836003640020936,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0
Styx: Master of Shadows,0.0018115942028985507,0.000366255646441216,0.0,0.00029297333347335004,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Submerged,0.0,0.00012208521548040532,0.0,5.894563848334764e-06,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Subnautica,0.009057971014492754,0.009278476376510804,0.009287925696594427,0.002315134740720318,24.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Subspace Continuum,0.0,0.00012208521548040532,0.0,2.4792705892236125e-05,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0
Sudeki,0.0,0.00012208521548040532,0.0,4.511969961138157e-05,5.99,1,1,0,0,0,0,0,1,0,0,0,0,0
Suits: A Business RPG,0.0018115942028985507,0.000366255646441216,0.0,2.0810130616530127e-05,0.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Summer Sale,0.0,0.00012208521548040532,0.006191950464396285,6.595038924482168e-06,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Super 3-D Noah's Ark,0.0,0.00012208521548040532,0.0,3.038622699296037e-05,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Super Amazing Wagon Adventure,0.0018115942028985507,0.0015871078012452693,0.006191950464396285,8.565620695304396e-05,2.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Super Chibi Knight,0.0,0.00024417043096081065,0.0,1.056439768931746e-05,4.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Super Crate Box,0.012681159420289856,0.00390672689537297,0.018575851393188854,0.00028803916941495323,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Super Game Jam,0.0,0.00012208521548040532,0.0,6.27784266358523e-06,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Super Hexagon,0.018115942028985508,0.014528140642168234,0.06811145510835914,0.0009956056378950954,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Super House of Dead Ninjas,0.0036231884057971015,0.0006104260774020266,0.0030959752321981426,0.00013122673643523738,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Super Killer Hornet: Resurrection,0.0,0.0,0.0030959752321981426,5.239906009872472e-05,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Super MNC,0.016304347826086956,0.0036625564644121597,0.009287925696594427,0.0025601292027305905,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0
Super Meat Boy,0.012681159420289856,0.006592601635941888,0.015479876160990714,0.0020153020381050717,14.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Super Mega Neo Pug,0.0,0.00012208521548040532,0.0,9.574040474739244e-05,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Super Night Riders,0.0,0.00012208521548040532,0.0,5.195557273395215e-06,7.99,0,0,0,0,0,1,0,0,1,1,1,0,0
Super Panda Adventures,0.0,0.00024417043096081065,0.0,1.8711642390503626e-05,2.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Super Sanctum TD,0.0018115942028985507,0.00024417043096081065,0.0030959752321981426,0.00014339180044111807,4.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Super Switch,0.0,0.00012208521548040532,0.0,7.342506039280971e-09,1.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Super Trench Attack!,0.0,0.00012208521548040532,0.0,2.83303253019617e-05,4.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Super Win the Game,0.0,0.00012208521548040532,0.0,1.7175590127086046e-05,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
SuperPower 2 Steam Edition,0.0,0.00012208521548040532,0.0,0.00012152288045372363,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Superbrothers: Sword & Sworcery EP,0.0018115942028985507,0.00024417043096081065,0.0,6.136572847389464e-05,7.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Supraball,0.0,0.00012208521548040532,0.0,8.60101157441373e-06,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0
Supreme Commander,0.0036231884057971015,0.00024417043096081065,0.0,0.000493275429723727,14.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Supreme Commander 2,0.0018115942028985507,0.0021975338786472958,0.0,0.0062426206621147996,12.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Supreme Commander: Forged Alliance,0.0036231884057971015,0.0010987669393236479,0.0,0.00310016758491729,14.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Supreme Ruler 1936,0.0,0.00012208521548040532,0.0,6.899312374749971e-05,12.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Supreme Ruler 2020 Gold,0.0,0.00012208521548040532,0.0,0.0002620349500262357,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Supreme Ruler Ultimate,0.0,0.00012208521548040532,0.0,5.55240306690427e-05,19.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Supreme Ruler: Cold War,0.0,0.00012208521548040532,0.0,0.00010547509925427115,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Surfingers,0.0,0.00012208521548040532,0.0,1.0559992185693893e-05,1.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Surgeon Simulator,0.007246376811594203,0.010133072884873641,0.021671826625386997,0.0012036805110386553,9.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Survarium,0.0036231884057971015,0.0025637895250885116,0.006191950464396285,0.00037217107211424245,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
Survival: Postapocalypse Now,0.0,0.001465022585764864,0.0030959752321981426,8.075141291880426e-05,4.99,1,1,0,0,0,1,1,0,0,1,0,0,0
Survivalist,0.0,0.00024417043096081065,0.0,0.0001173038764835528,4.99,1,1,0,0,0,1,0,1,0,1,0,1,0
Survivor Squad,0.0,0.00012208521548040532,0.0,6.703120613380384e-05,2.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Sven Co-op,0.007246376811594203,0.0030521303870101333,0.0,0.0006657435540803978,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
Sweezy Gunner,0.0,0.00012208521548040532,0.0,1.2777429009556746e-05,3.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Sword of the Samurai,0.0,0.00012208521548040532,0.0,7.459986135909467e-06,6.99,0,1,0,0,0,0,0,0,0,1,0,0,0
Sword of the Stars II: Enhanced Edition,0.0,0.00012208521548040532,0.0,0.00016259098523262996,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Sword of the Stars: Complete Collection,0.0,0.00012208521548040532,0.0,6.570074403948613e-05,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Sword of the Stars: The Pit,0.0018115942028985507,0.00024417043096081065,0.0,0.0002826850140111095,12.99,0,0,1,0,0,1,0,1,0,0,0,1,0
Swords and Soldiers HD,0.0,0.000366255646441216,0.0,0.00012209265892237185,9.99,1,0,1,0,0,1,0,0,0,0,0,1,0
Symphony,0.0,0.00024417043096081065,0.0,9.010870261526393e-05,8.99,1,0,1,0,0,1,0,0,0,0,0,0,0
System Shock 2,0.0018115942028985507,0.0006104260774020266,0.0030959752321981426,0.00029819532376848664,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
T.E.C. 3001,0.0,0.0,0.0030959752321981426,1.9560436088644507e-05,3.99,1,0,0,0,0,1,0,0,1,0,0,0,0
TDP4:Team Battle,0.0,0.00012208521548040532,0.0,4.204318958092284e-06,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0
TERA,0.025362318840579712,0.00390672689537297,0.009287925696594427,0.012037336707823797,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.0,0.00012208521548040532,0.0,3.334819392920631e-05,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,0.0,0.00012208521548040532,0.0,5.127418817350688e-05,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
THE KING OF FIGHTERS XIII STEAM EDITION,0.0018115942028985507,0.000732511292882432,0.0,0.0002598424777229064,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
TIS-100,0.0018115942028985507,0.0,0.0,8.095553458669628e-05,6.99,0,0,0,0,0,1,0,0,0,1,0,0,0
TOXIKK™,0.0036231884057971015,0.0006104260774020266,0.0,4.505508555823589e-05,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
TUG,0.0,0.00024417043096081065,0.0,3.109404457514706e-05,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0
TY the Tasmanian Tiger,0.0018115942028985507,0.0,0.0,3.8038586787099e-05,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
TY the Tasmanian Tiger 4,0.0018115942028985507,0.00012208521548040532,0.0,1.1093058124145691e-05,5.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Tabletop Simulator,0.005434782608695652,0.0012208521548040532,0.01238390092879257,0.0023022530481250033,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Tactical Intervention,0.036231884057971016,0.011720180686118912,0.03405572755417957,0.001659462167923398,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tadpole Treble,0.0,0.00012208521548040532,0.0,2.9751834471166497e-06,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Take On Helicopters,0.0,0.0,0.0030959752321981426,7.404329940131717e-05,19.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Take Thy Throne,0.0,0.00012208521548040532,0.0,2.534633084759791e-06,1.99,1,1,1,0,0,1,1,0,0,0,0,1,0
Tales Runner,0.0,0.00012208521548040532,0.0030959752321981426,8.038281911563235e-05,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0
Tales from the Borderlands,0.02717391304347826,0.005249664265657429,0.006191950464396285,0.001120017060224672,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Tales of Aravorn: Seasons Of The Wolf,0.0,0.00012208521548040532,0.0,1.0811105892237303e-05,24.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Tales of Maj'Eyal,0.0,0.000366255646441216,0.006191950464396285,0.0004354766906837151,6.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Tales of Zestiria,0.0036231884057971015,0.000732511292882432,0.0,0.0005281112153764917,49.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Talisman: Digital Edition,0.0,0.0015871078012452693,0.0,0.0005864312723452926,7.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Talisman: Prologue,0.0,0.00012208521548040532,0.0,5.634932834785788e-05,6.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Tap Heroes,0.0,0.00012208521548040532,0.0,9.359492448271454e-05,2.99,1,1,1,0,0,1,0,1,0,0,0,0,0
Tap Tap Infinity,0.0,0.00012208521548040532,0.0,0.0004749367866400189,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0
Tasty Blue,0.0018115942028985507,0.00024417043096081065,0.0,1.7547120932673665e-05,5.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Tea Party Simulator 2015™,0.0,0.00024417043096081065,0.0,4.682609801491047e-05,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Team Fortress Classic,0.005434782608695652,0.0015871078012452693,0.0030959752321981426,0.001296751180590165,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Teddy Floppy Ear - Kayaking,0.0,0.00012208521548040532,0.0,2.5785412708746912e-05,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Teddy Floppy Ear - Mountain Adventure,0.0018115942028985507,0.00012208521548040532,0.0,2.5183327213525873e-05,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Teddy Floppy Ear - The Race,0.0,0.00024417043096081065,0.0,3.836899955886664e-05,4.99,0,0,0,0,0,1,0,0,1,1,1,0,0
Teeworlds,0.0018115942028985507,0.00024417043096081065,0.0,6.849970734166004e-05,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Teleglitch: Die More Edition,0.0018115942028985507,0.0004883408619216213,0.009287925696594427,0.00021647029454887373,12.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Templar Battleforce,0.0,0.00012208521548040532,0.0,8.593669068374448e-06,9.99,1,0,0,0,0,1,0,1,0,0,0,1,0
Tengami,0.0,0.00012208521548040532,0.0,1.5287097573782983e-06,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
TeraBlaster,0.0,0.000366255646441216,0.0030959752321981426,1.1883111773972324e-05,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
Terra Incognita ~ Chapter One: The Descendant,0.0,0.00024417043096081065,0.0,5.375448671357599e-05,0.99,0,1,0,0,0,1,0,1,0,0,0,0,0
TerraTech,0.0,0.0012208521548040532,0.006191950464396285,0.00028093749757376066,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Terraria,0.21195652173913043,0.06983274325479184,0.12383900928792571,0.1773574550731917,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Terrorhedron Tower Defense,0.0,0.00024417043096081065,0.0,6.046406873227094e-05,1.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Tesla Effect: A Tex Murphy Adventure,0.0,0.00012208521548040532,0.0,3.419992462976291e-05,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Teslagrad,0.0,0.00012208521548040532,0.0,5.053112656233164e-05,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Test Drive Unlimited 2,0.0018115942028985507,0.000732511292882432,0.0,0.0014468422835415232,19.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Tetrobot and Co.,0.0,0.00012208521548040532,0.0,1.6105052746558883e-05,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Tharsis,0.0,0.00012208521548040532,0.0,4.336337216678556e-05,14.99,0,0,0,0,0,1,0,1,0,0,0,1,0
"That Dragon, Cancer",0.0,0.00012208521548040532,0.0030959752321981426,5.3849939292086645e-06,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Abbey of Crime Extensum,0.0,0.00012208521548040532,0.0,1.1013759058921457e-07,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Age of Decadence,0.0018115942028985507,0.00012208521548040532,0.0,9.212642327485834e-05,29.99,0,0,0,0,0,1,0,1,0,0,0,0,0
The Average Everyday Adventures of Samantha Browne,0.0,0.00012208521548040532,0.0,9.985808213422122e-07,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Ball,0.0,0.00024417043096081065,0.0,6.568752752861542e-05,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
The Banner Saga,0.0018115942028985507,0.0009766817238432426,0.0,0.0004684372002940474,19.99,0,0,0,0,0,1,0,1,0,0,0,1,0
The Banner Saga: Factions,0.0,0.00012208521548040532,0.0,6.248178939186535e-05,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0
The Basement Collection,0.0,0.00012208521548040532,0.0,0.00024519270967333305,3.99,0,1,0,0,0,1,0,0,0,0,0,1,0
The Beginner's Guide,0.007246376811594203,0.005127579050177023,0.006191950464396285,6.162712168889305e-05,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Binding of Isaac,0.02355072463768116,0.01928946404590404,0.043343653250773995,0.01922914221615215,4.99,1,1,0,0,0,1,0,1,0,0,0,0,0
The Binding of Isaac: Rebirth,0.03985507246376812,0.014161884995727018,0.030959752321981428,0.034622648855957595,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
The Black Death,0.0,0.00024417043096081065,0.0030959752321981426,9.999024724292826e-06,19.99,1,1,0,0,0,0,0,1,0,0,0,0,0
The Black Watchmen,0.0,0.00012208521548040532,0.0,1.495962180443105e-05,9.99,0,1,0,0,0,1,1,1,0,0,0,0,0
The Blue Flamingo,0.0018115942028985507,0.0,0.0,2.8785560676397118e-05,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
The Bottom of the Well,0.0018115942028985507,0.0,0.0,3.7931386198925497e-06,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Bridge,0.0018115942028985507,0.000732511292882432,0.0,9.379023514335941e-05,9.99,0,0,1,0,0,1,0,0,0,0,0,1,0
The Bureau: XCOM Declassified,0.0018115942028985507,0.0015871078012452693,0.0,0.00064693205360776,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
The Castle Doctrine,0.0,0.00024417043096081065,0.0,4.3924339628186626e-05,15.99,0,0,0,0,0,1,1,0,0,0,0,1,0
The Cat Lady,0.0,0.00024417043096081065,0.0,5.735231467282366e-05,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Cat and the Coup,0.0018115942028985507,0.0,0.0,8.473251969330241e-07,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Cave,0.0,0.00012208521548040532,0.0030959752321981426,0.00013388325512024923,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Chosen RPG,0.0,0.00012208521548040532,0.0,7.393756731435152e-05,1.99,1,1,0,0,0,1,0,1,0,0,0,0,0
The Collider,0.0,0.0008545965083628373,0.0,1.4748157630499758e-05,2.99,0,0,1,0,0,0,0,0,1,0,0,0,0
The Collider 2,0.0,0.00012208521548040532,0.0,1.1351514336728381e-06,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
The Coma: Cutting Class,0.0018115942028985507,0.0,0.0,1.9971616426844243e-06,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Crew™,0.0,0.0018312782322060799,0.0030959752321981426,0.0016402806051463803,29.99,1,0,0,0,0,0,1,0,1,0,0,0,0
