user_id,item_id,posted,playtime_forever,genres
76561198095562061,201790,2014-02-21,99,"'Action', 'Indie', 'Strategy'"
76561198095562061,220240,2013-12-15,1128,"'Action', 'Adventure'"
76561198095653552,218230,2014-11-23,766,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198095653552,230410,2015-09-22,1266,"'Action', 'Free to Play'"
76561198095656344,730,2015-08-02,76914,'Action'
76561198095660414,208090,2014-05-06,215,"'Action', 'Free to Play', 'Indie'"
76561198095682416,252490,2014-09-07,77057,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
ThanosIsGreat,214490,2014-12-08,1393,'Action'
76561198095685006,550,2014-02-26,823,'Action'
76561198095724838,346900,2015-04-05,1935,"'Casual', 'Free to Play', 'Indie'"
76561198095725786,17410,2014-04-17,599,"'Action', 'Adventure'"
76561198095725786,70000,2014-02-28,1341,"'Action', 'Indie'"
76561198095725786,620,2014-02-28,2114,"'Action', 'Adventure'"
ImUnkS,246280,2014-08-18,5,desconocido
ImUnkS,245550,2014-04-09,24,Desconocido
ImUnkS,730,2014-04-08,7437,'Action'
ImUnkS,209870,2013-12-19,985,"'Action', 'Free to Play'"
4324434,105600,2016-01-27,3962,"'Action', 'Adventure', 'Indie', 'RPG'"
4324434,4000,2016-01-30,99888,"'Indie', 'Simulation'"
76561198095765572,200210,2014-07-05,75546,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
76561198095767190,221100,2014-04-19,3309,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
FandyRiski,550,2013-12-25,4336,'Action'
76561198095839093,4000,2013-12-30,6568,"'Indie', 'Simulation'"
JuanWayToTheTop,233720,2014-01-09,497,"'Action', 'Indie', 'Simulation'"
nomoredupes,730,2016-02-24,5887,'Action'
Bazzui,252490,2014-06-28,5766,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
Bazzui,107410,2014-10-29,5871,"'Action', 'Simulation', 'Strategy'"
76561198095857280,224260,2013-12-25,1103,"'Action', 'Free to Play', 'Indie'"
76561198095874772,262410,2014-07-02,204,"'Free to Play', 'Indie', 'Simulation'"
76561198095902650,105600,2014-03-29,1233,"'Action', 'Adventure', 'Indie', 'RPG'"
InspyrBOI,730,2016-01-06,20079,'Action'
InspyrBOI,550,2015-02-13,8981,'Action'
76561198095921346,236390,2014-02-28,19533,Desconocido
76561198095921346,218230,2013-08-03,8545,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198095926289,4500,2014-05-16,46,"'Action', 'RPG'"
76561198095926289,271290,2014-05-09,1233,desconocido
chodelife,335240,2015-02-06,22,"'Free to Play', 'Indie', 'Massively Multiplayer'"
76561198095947504,730,2014-08-02,37499,'Action'
FestiveKillerBear,39000,2016-01-17,149,desconocido
FestiveKillerBear,730,2015-04-05,2120,'Action'
76561198095979004,113200,2014-07-27,118,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198095980012,304930,2014-07-27,145,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198096002072,12120,2016-01-12,3237,'Action'
XablauPTBR,4000,2014-01-11,14318,"'Indie', 'Simulation'"
XablauPTBR,99900,2014-01-20,719,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
XablauPTBR,304930,2014-07-27,4458,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
TherDarkImmortal,1250,2014-03-20,1699,'Action'
76561198096025044,730,2015-10-13,16941,'Action'
HarrisonDealSteam,236510,2014-06-21,361,desconocido
HarrisonDealSteam,4000,2013-07-05,89586,"'Indie', 'Simulation'"
HarrisonDealSteam,730,2015-12-24,5306,'Action'
HarrisonDealSteam,220240,2014-11-23,8953,"'Action', 'Adventure'"
HarrisonDealSteam,233450,2014-06-20,10271,"'Indie', 'Simulation', 'Strategy'"
HarrisonDealSteam,203140,2014-12-18,2934,'Action'
HarrisonDealSteam,224540,2013-12-22,3715,"'Action', 'Indie'"
HarrisonDealSteam,240,2013-12-15,13206,'Action'
PluseMinun,407840,2016-06-25,328,"'Action', 'Indie', 'RPG'"
76561198096032572,304930,2014-10-13,7,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
VictoryIsThievery,293010,2015-06-19,1401,desconocido
76561198096059368,8930,2014-06-22,46754,'Strategy'
76561198096095430,222900,2014-07-26,75,desconocido
76561198096095430,206210,2014-03-29,3964,"'Action', 'Free to Play'"
OpaopapaGamer,224260,2015-06-28,386,"'Action', 'Free to Play', 'Indie'"
Bonk_Cure,550,2013-12-26,3681,'Action'
Bonk_Cure,730,2015-10-28,7567,'Action'
Bonk_Cure,312150,2015-05-30,9,"'Action', 'Free to Play', 'Indie', 'Early Access'"
Bonk_Cure,312990,2015-04-27,40,"'Action', 'Adventure', 'Free to Play', 'Indie'"
xadversary,730,2015-01-15,42853,'Action'
76561198096143818,231430,2015-01-05,3921,'Strategy'
76561198096143818,730,2015-01-05,6950,'Action'
76561198096143818,550,2013-07-21,1171,'Action'
76561198096157048,208650,2016-04-19,1583,"'Action', 'Adventure'"
76561198096157048,35450,2014-02-22,152,"'Action', 'Massively Multiplayer', 'Simulation'"
76561198096157048,35140,2014-02-07,760,"'Action', 'Adventure'"
samurottman,250760,2014-07-23,228,"'Action', 'Adventure', 'Indie'"
jtrigueros03ohyeah,730,2015-11-04,23160,'Action'
lewie416,226700,2014-03-18,1128,desconocido
joshokan,203160,2014-12-28,1646,"'Action', 'Adventure'"
76561198096279435,230410,2015-03-16,4772,"'Action', 'Free to Play'"
76561198096407403,202090,2015-02-25,252,desconocido
76561198096407403,226320,2015-02-22,39,desconocido
76561198096458693,730,2014-09-29,15111,'Action'
76561198096460086,291550,2016-04-19,74,"'Action', 'Free to Play', 'Indie'"
craigsuxatgames,224260,2015-04-03,253,"'Action', 'Free to Play', 'Indie'"
76561198096510963,47890,2014-10-12,119,'Simulation'
Lorazx,221910,2014-01-31,493,"'Adventure', 'Indie'"
76561198096565807,730,2014-07-14,518,'Action'
76561198096634664,227940,2015-02-23,13939,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
mewdetta,49520,2014-03-14,2461,"'Action', 'RPG'"
mewdetta,4000,2014-03-06,8134,"'Indie', 'Simulation'"
76561198096717859,49520,2014-02-10,7160,"'Action', 'RPG'"
76561198096719713,304930,2014-08-29,1410,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
Its-time-for-Jack-to-let-it-rip,317470,2014-08-14,797,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer'"
76561198096734926,550,2015-01-03,2119,'Action'
rockberry,8870,2014-03-25,644,'Action'
Rikoko,31280,2014-06-20,428,"'Casual', 'Sports'"
76561198096805950,295110,2015-07-15,7516,desconocido
76561198096805950,262410,2015-05-27,269,"'Free to Play', 'Indie', 'Simulation'"
julezislive,240,2014-10-18,239,'Action'
maskthiefsenpai,273110,2015-10-24,3800,"'Action', 'Casual', 'Free to Play', 'Massively Multiplayer'"
76561198096840499,231430,2015-07-16,24260,'Strategy'
76561198096878685,104900,2014-04-13,171,"'Action', 'Adventure', 'Indie', 'RPG'"
51041,730,2013-12-07,19800,'Action'
76561198096902206,12120,2014-01-13,2940,'Action'
76561198096902206,240,2014-01-27,1420,'Action'
76561198096902206,550,2014-01-22,1582,'Action'
76561198096902206,224260,2014-01-22,1816,"'Action', 'Free to Play', 'Indie'"
76561198096902206,223710,2014-01-21,66,"'Action', 'Adventure', 'Indie'"
gw4545,230410,2016-01-03,3105,"'Action', 'Free to Play'"
rgdraco,200710,2016-02-13,1345,"'Action', 'Adventure', 'Indie', 'RPG'"
undesputed,252490,2016-05-27,10119,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198097165402,1250,2013-11-29,4506,'Action'
76561198097166040,12220,2013-12-19,5,'Action'
76561198097166040,242760,2014-07-20,827,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
76561198097166040,252490,2014-04-14,2314,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
Epula_Daug,224600,2014-06-04,5801,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG'"
Epula_Daug,311210,2015-11-06,3476,"'Action', 'Adventure'"
Epula_Daug,107410,2014-11-20,10685,"'Action', 'Simulation', 'Strategy'"
Epula_Daug,234390,2014-10-30,780,"'Action', 'Indie'"
Epula_Daug,230410,2013-12-05,50961,"'Action', 'Free to Play'"
kawaiigrillcutielover,730,2015-06-06,6534,'Action'
76561198097194571,105600,2014-10-26,18538,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198097195766,4000,2016-03-06,18152,"'Indie', 'Simulation'"
76561198097195766,355840,2015-12-22,12,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198097208062,4000,2013-12-04,4927,"'Indie', 'Simulation'"
76561198097208062,304930,2015-09-21,3712,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
The_Dragon_Spartan,304930,2014-08-20,2395,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
locheyg,238460,2014-07-07,771,"'Action', 'Adventure', 'Casual', 'Indie'"
radcool3,293500,2014-11-02,65,"'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation'"
radcool3,307290,2015-02-28,288,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG'"
Justinkak,107410,2015-11-28,26415,"'Action', 'Simulation', 'Strategy'"
76561198097347172,243870,2014-08-22,2152,desconocido
76561198097347172,265930,2014-08-22,817,"'Casual', 'Indie', 'Simulation'"
76561198097347172,242680,2016-04-11,827,"'Action', 'Indie', 'RPG'"
rare373,207610,2014-01-10,1284,'Adventure'
ultimategamerbr101,4000,2013-12-22,67067,"'Indie', 'Simulation'"
AdoptedChicken,4000,2015-07-08,1581,"'Indie', 'Simulation'"
boxofcrits,220200,2014-06-17,33993,"'Indie', 'Simulation'"
76561198097442746,4000,2016-07-03,57599,"'Indie', 'Simulation'"
Jersssh,730,2015-01-05,41560,'Action'
mattsumus,223710,2013-09-28,274,"'Action', 'Adventure', 'Indie'"
Riverishot,252490,2014-09-02,7356,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
24101738,304050,2016-02-29,6792,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG'"
coolo980,301520,2016-05-30,8407,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561198097704419,730,2015-12-10,25573,'Action'
76561198097717253,252490,2014-03-16,6140,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198097726933,200210,2014-02-06,13742,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
McCatson,3910,2016-04-08,16136,'Strategy'
McCatson,400240,2015-12-04,7,"'Adventure', 'Indie'"
McCatson,4000,2015-03-06,1475,"'Indie', 'Simulation'"
REPTILIAN-BROTHERHOOD,730,2015-09-10,12205,'Action'
76561198097736628,730,2015-09-11,156,'Action'
French_Toasty,391540,2016-08-10,1363,"'Indie', 'RPG'"
death-comes,730,2015-08-17,29734,'Action'
death-comes,63380,2015-08-21,103,'Action'
death-comes,252490,2015-08-21,694,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
death-comes,304930,2015-08-19,430,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198097768337,20500,2014-08-28,963,'Action'
76561198097768337,242860,2015-05-24,3928,"'Action', 'Indie', 'Strategy'"
76561198097770024,223470,2014-06-29,361,"'Action', 'Adventure', 'Indie'"
76561198097770024,4000,2014-03-19,11713,"'Indie', 'Simulation'"
76561198097770024,228380,2014-04-18,61,"'Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access'"
76561198097770024,220200,2014-04-04,319,"'Indie', 'Simulation'"
theflyingderp,250320,2016-01-03,513,'Adventure'
verysugoi,250320,2014-02-08,381,'Adventure'
verysugoi,34900,2014-03-06,33,'Indie'
verysugoi,212160,2014-07-23,3160,"'Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198097799802,325610,2015-03-19,3181,'Strategy'
76561198097799802,245130,2013-12-26,50,desconocido
johnshere,220,2014-11-01,3230,'Action'
johnshere,221100,2014-03-12,204,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
johnshere,4000,2015-03-14,50597,"'Indie', 'Simulation'"
johnshere,48700,2015-01-09,10919,"'Action', 'RPG'"
76561198097809601,201790,2015-10-31,418,"'Action', 'Indie', 'Strategy'"
76561198097809601,41070,2015-12-08,289,desconocido
76561198097851250,218620,2015-03-16,963,Desconocido
76561198097851250,417860,2015-11-24,122,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
76561198097851250,4000,2015-09-11,10373,"'Indie', 'Simulation'"
mememmeems,730,2015-10-23,7105,'Action'
76561198097908877,113400,2014-01-26,347,"'Action', 'Free to Play', 'Massively Multiplayer'"
fuckingcocksuka,282070,2015-10-08,389,"'Adventure', 'Indie', 'Simulation'"
fuckingcocksuka,94400,2015-01-13,39,"'Action', 'Indie', 'Sports'"
fuckingcocksuka,550,2014-09-27,3026,'Action'
76561198097925653,730,2014-06-10,22422,'Action'
76561198097925653,49520,2014-02-10,13553,"'Action', 'RPG'"
aids101tonight,4000,2014-03-21,10566,"'Indie', 'Simulation'"
76561198098029716,243870,2014-06-08,1287,desconocido
76561198098051721,72850,2013-12-28,3539,desconocido
76561198098082583,48000,2014-03-28,479,"'Adventure', 'Indie'"
76561198098082583,274190,2015-06-12,6580,"'Action', 'Adventure', 'Casual', 'Indie'"
76561198098092348,211820,2015-02-21,1767,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198098137546,550,2014-01-18,3659,'Action'
76561198098152088,730,2014-03-24,10089,'Action'
76561198098152088,550,2013-12-26,12650,'Action'
76561198098152088,24960,2015-06-05,764,'Action'
76561198098152088,4000,2013-12-26,26757,"'Indie', 'Simulation'"
jayacheal,391540,2016-04-05,2314,"'Indie', 'RPG'"
jayacheal,224260,2014-01-15,24,"'Action', 'Free to Play', 'Indie'"
jayacheal,105600,2013-12-22,452,"'Action', 'Adventure', 'Indie', 'RPG'"
jayacheal,620,2013-08-05,3572,"'Action', 'Adventure'"
DiamondAthority,282070,2015-06-27,1069,"'Adventure', 'Indie', 'Simulation'"
DiamondAthority,322330,2015-12-30,3432,"'Adventure', 'Indie', 'Simulation'"
DiamondAthority,234140,2015-09-06,2496,"'Action', 'Adventure'"
DiamondAthority,72850,2015-08-28,3646,desconocido
DiamondAthority,271290,2015-07-31,648,desconocido
DiamondAthority,3320,2015-06-23,278,'Casual'
DiamondAthority,304930,2015-01-12,5303,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
DiamondAthority,219740,2014-10-19,1793,desconocido
swag-iwnl-,24840,2014-07-15,540,'Action'
swag-iwnl-,31280,2014-04-25,52,"'Casual', 'Sports'"
deamolitia,227300,2014-12-20,2198,"'Indie', 'Simulation'"
76561198098273392,730,2015-01-08,27832,'Action'
76561198098273392,370100,2015-09-04,5,desconocido
76561198098314442,4000,2013-12-28,14891,"'Indie', 'Simulation'"
76561198098314442,730,2014-04-22,10422,'Action'
76561198098314442,550,2014-06-27,1711,'Action'
76561198098334333,236390,2014-06-28,6432,Desconocido
MsVen,48240,2015-09-27,10770,desconocido
MsVen,231140,2015-09-15,15411,'Simulation'
MsVen,368360,2015-09-19,854,"'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy'"
MsVen,8870,2015-10-15,260,'Action'
MsVen,305620,2015-09-27,3316,"'Adventure', 'Indie', 'Simulation', 'Strategy'"
MsVen,17390,2015-09-17,1113,'Simulation'
MsVen,312280,2015-09-12,190,"'Casual', 'Free to Play', 'Indie', 'Strategy'"
MsVen,374090,2015-09-11,182,"'Action', 'Simulation', 'Sports'"
MsVen,226980,2013-07-24,1818,desconocido
TheAmazingPotato,247140,2016-05-28,70,"'Casual', 'Indie'"
TheAmazingPotato,240,2015-11-26,55,'Action'
76561198098359018,227300,2014-04-13,9232,"'Indie', 'Simulation'"
RpblikaSrbja,224260,2013-12-15,2481,"'Action', 'Free to Play', 'Indie'"
JunglisJust-M-tlifewithmegg,10,2015-12-12,110024,'Action'
JunglisJust-M-tlifewithmegg,730,2015-12-12,19761,'Action'
JunglisJust-M-tlifewithmegg,254480,2014-05-23,176,"'Action', 'Adventure'"
76561198098447454,252490,2015-04-23,957,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198098447454,221100,2015-04-23,125,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
76561198098453611,730,2014-11-14,1997,'Action'
76561198098453611,550,2014-03-18,8153,'Action'
LeoNoHomo,10180,2014-08-28,216,'Action'
LeoNoHomo,1250,2014-07-24,726,'Action'
LeoNoHomo,224540,2014-06-30,426,"'Action', 'Indie'"
LeoNoHomo,222900,2014-05-31,462,desconocido
LeoNoHomo,99900,2014-02-10,303,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
76561198098456831,730,2013-12-17,35328,'Action'
76561198098469568,99900,2014-05-20,1442,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
76561198098492598,239140,2015-03-13,3645,"'Action', 'RPG'"
76561198098497224,252490,2014-03-10,399,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198098526969,219150,2014-02-06,1482,"'Action', 'Indie'"
76561198098526969,43160,2013-12-08,43,desconocido
76561198098526969,200210,2014-03-28,614,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
herseyboy,285160,2015-01-31,2223,"'Action', 'Adventure'"
76561198098542735,304930,2015-03-29,9166,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198098572915,45700,2014-07-02,239,"'Action', 'Adventure'"
76561198098661642,298630,2015-03-29,717,"'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy'"
76561198098675575,242860,2015-06-19,1453,"'Action', 'Indie', 'Strategy'"
76561198098675575,265930,2014-07-02,533,"'Casual', 'Indie', 'Simulation'"
fuzznuzzed,550,2014-01-04,454,'Action'
76561198098681152,730,2014-06-19,47831,'Action'
76561198098719525,222900,2015-03-28,225,desconocido
76561198098839441,218620,2016-08-13,1485,Desconocido
76561198098839441,12120,2015-08-11,68,'Action'
76561198098839441,304930,2015-05-09,5024,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198098839441,1250,2014-12-03,3509,'Action'
76561198098840056,287700,2015-12-22,7110,"'Action', 'Adventure'"
76561198098840056,248570,2014-08-13,17,"'Action', 'Free to Play', 'Indie', 'Strategy'"
76561198098840056,303210,2015-12-23,104,"'Adventure', 'Indie'"
76561198098840056,417860,2015-11-20,55,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
76561198098840056,221100,2015-07-27,756,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
76561198098840056,72850,2015-03-11,15975,desconocido
76561198098840056,220,2015-02-09,1021,'Action'
76561198098840056,213610,2014-12-24,1169,'Action'
zerzang,226700,2014-01-08,4293,desconocido
zerzang,242760,2014-08-11,700,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
zerzang,550,2014-01-16,2257,'Action'
zerzang,227180,2014-04-21,73,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy'"
zerzang,222880,2014-01-31,464,"'Action', 'Indie', 'Strategy'"
zerzang,24740,2014-01-16,1015,'Racing'
76561198098964713,307780,2016-01-22,5891,'Action'
76561198098964713,424280,2016-08-26,118,"'Action', 'Free to Play', 'Indie'"
76561198098964713,337320,2016-01-28,415,"'Action', 'Indie', 'Early Access'"
76561198099044926,236390,2014-01-05,375,Desconocido
76561198099179039,250500,2014-01-26,65,"'Action', 'Adventure', 'Indie'"
76561198099179039,204300,2014-01-26,1117,"'Action', 'Free to Play', 'Indie', 'Strategy'"
76561198099179039,253650,2014-01-05,64,"'Action', 'Casual', 'Indie', 'Simulation'"
76561198099179039,244930,2014-05-28,59,"'Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access'"
76561198099179039,221640,2014-01-26,65,"'Action', 'Indie'"
76561198099179039,235250,2014-01-26,136,"'Casual', 'Indie', 'Strategy'"
deathplayes,72850,2013-12-24,712,desconocido
76561198099249567,236110,2015-10-13,82,"'Action', 'Free to Play', 'Indie', 'RPG', 'Strategy'"
76561198099349637,243870,2014-07-14,253,desconocido
76561198099349637,224260,2014-06-30,218,"'Action', 'Free to Play', 'Indie'"
76561198099349637,223710,2014-06-03,68,"'Action', 'Adventure', 'Indie'"
laampz,730,2015-03-10,35412,'Action'
76561198099388170,4000,2014-06-21,6153,"'Indie', 'Simulation'"
GodsAsssassin24,293560,2014-12-04,14,desconocido
GodsAsssassin24,233250,2015-08-19,2380,desconocido
GodsAsssassin24,386070,2015-08-20,1195,'Strategy'
GodsAsssassin24,427270,2016-04-05,321,"'Action', 'Free to Play', 'Strategy'"
GodsAsssassin24,248570,2014-07-13,1463,"'Action', 'Free to Play', 'Indie', 'Strategy'"
Patrickjparedes,244870,2013-12-22,145,"'Action', 'Indie'"
Patrickjparedes,219600,2013-09-25,200,desconocido
76561198099532181,230410,2014-08-15,223,"'Action', 'Free to Play'"
76561198099532181,55230,2013-12-29,695,'Action'
framesm8,550,2014-10-04,1297,'Action'
76561198099805615,230410,2014-01-01,10028,"'Action', 'Free to Play'"
76561198099852870,295110,2015-07-18,742,desconocido
76561198099885653,263500,2014-11-02,20,"'Action', 'Adventure', 'Free to Play', 'Indie', 'RPG'"
cipherpatriots,216150,2016-07-27,1381,"'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG'"
174gamecuman700kngkakak,730,2014-10-31,59182,'Action'
174gamecuman700kngkakak,80,2014-10-31,72,'Action'
174gamecuman700kngkakak,210170,2014-10-31,44,"'Action', 'Indie', 'Strategy'"
174gamecuman700kngkakak,203160,2014-10-31,630,"'Action', 'Adventure'"
76561198099905142,207610,2013-12-30,1030,'Adventure'
76561198099905142,319510,2014-11-01,337,"'Indie', 'Simulation'"
76561198099905142,49520,2014-11-01,4489,"'Action', 'RPG'"
76561198099905142,261030,2014-11-01,672,'Adventure'
76561198099905142,221100,2014-07-20,4465,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
76561198099932607,263440,2014-06-04,57,desconocido
76561198099932607,220240,2014-11-29,631,"'Action', 'Adventure'"
76561198099994082,304930,2014-07-30,376,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
pilot1036,310370,2015-01-03,20,"'Free to Play', 'Indie'"
yallajadleal,221100,2014-01-12,2761,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
yallajadleal,209160,2014-02-28,442,'Action'
SachielWasHere,304930,2015-06-14,377,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198100107287,206420,2015-01-17,1905,"'Action', 'Adventure'"
Mastaslim,252490,2015-04-07,2927,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
Mastaslim,255710,2015-03-22,1954,"'Simulation', 'Strategy'"
Mastaslim,301520,2014-12-10,1331,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
Mastaslim,230410,2014-11-01,16549,"'Action', 'Free to Play'"
76561198100173979,319150,2014-12-12,335,desconocido
76561198100173979,4000,2014-01-17,4010,"'Indie', 'Simulation'"
76561198100179741,22380,2015-10-28,1348,"'Action', 'RPG'"
76561198100179741,730,2014-11-09,4387,'Action'
76561198100179741,222900,2014-06-27,75,desconocido
76561198100193015,224260,2013-11-26,3336,"'Action', 'Free to Play', 'Indie'"
jaytsunofficial,730,2016-05-17,6592,'Action'
mrscruff30,218620,2015-03-20,3073,Desconocido
mrscruff30,49520,2014-10-28,8142,"'Action', 'RPG'"
mrscruff30,261640,2015-02-19,518,"'Action', 'RPG'"
mrscruff30,330830,2014-12-26,362,'Adventure'
mrscruff30,317360,2014-11-02,8,"'Action', 'Free to Play', 'Indie'"
mrscruff30,200710,2014-11-02,302,"'Action', 'Adventure', 'Indie', 'RPG'"
mrscruff30,99900,2014-10-31,6415,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
mrscruff30,4000,2014-10-28,523,"'Indie', 'Simulation'"
marcusd101,25000,2015-09-26,1270,"'Action', 'Indie'"
marcusd101,730,2015-09-26,9869,'Action'
marcusd101,113020,2015-09-26,737,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'"
marcusd101,4000,2015-09-26,686,"'Indie', 'Simulation'"
marcusd101,264200,2014-12-23,829,"'Action', 'Casual', 'Indie'"
marcusd101,105600,2014-06-25,507,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198100230977,24240,2014-12-09,139,'Action'
LOwellx_,271590,2015-04-16,22107,"'Action', 'Adventure'"
LOwellx_,349040,2016-02-05,1586,"'Action', 'Adventure'"
76561198100354890,346010,2016-01-08,7747,"'Indie', 'Simulation', 'Early Access'"
76561198100359331,730,2013-12-14,119,'Action'
76561198100374797,249130,2014-09-13,429,"'Action', 'Adventure'"
death4you52,262410,2014-07-02,1500,"'Free to Play', 'Indie', 'Simulation'"
bananasquirrel,247730,2014-06-06,1106,"'Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561198100396363,317360,2016-04-12,160,"'Action', 'Free to Play', 'Indie'"
76561198100396363,391540,2016-02-27,1582,"'Indie', 'RPG'"
76561198100396363,208090,2014-06-13,61,"'Action', 'Free to Play', 'Indie'"
76561198100425425,49520,2014-08-12,5447,"'Action', 'RPG'"
myeki,210770,2015-11-09,5717,"'Action', 'Indie', 'Strategy'"
rexsniper,204450,2014-11-29,712,'Action'
rexsniper,1250,2014-11-06,3326,'Action'
rexsniper,49520,2014-10-02,5248,"'Action', 'RPG'"
rexsniper,225260,2014-09-13,1792,"'Action', 'Adventure', 'Strategy'"
rexsniper,55230,2014-08-28,2469,'Action'
rexsniper,219150,2014-06-08,690,"'Action', 'Indie'"
rexsniper,208090,2014-05-04,2615,"'Action', 'Free to Play', 'Indie'"
rexsniper,219740,2013-09-08,731,desconocido
76561198100529585,387990,2016-01-20,264,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
76561198100596275,311210,2016-01-01,769,"'Action', 'Adventure'"
76561198100596275,24240,2014-06-22,2798,'Action'
76561198100719359,227180,2015-01-06,1037,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy'"
76561198100719359,105600,2014-12-17,13697,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198100726428,730,2015-07-06,49848,'Action'
76561198100772096,219150,2014-01-14,349,"'Action', 'Indie'"
FuZZaH,6060,2014-05-05,731,'Action'
76561198100827780,4000,2014-08-02,23624,"'Indie', 'Simulation'"
76561198100899460,202970,2014-03-17,5,'Action'
76561198100968099,212070,2014-09-12,541,"'Action', 'Free to Play', 'Massively Multiplayer', 'Simulation'"
76561198100968099,72850,2014-12-14,3840,desconocido
76561198100968099,218230,2014-12-02,1249,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198100968099,271290,2014-04-21,1095,desconocido
76561198101001765,4000,2013-12-26,1547,"'Indie', 'Simulation'"
76561198101082014,221100,2015-08-13,9,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
